salary,company,jobcont,jobname
10000-14999/月,广州车行易信息科技有限公司,"岗位描述：1、参与公司产品、项目整体开发，按照规范的软件开发流程，完成软件的设计、编码和测试工作；2、参与系统需求分析，根据要求进行文档与代码的编写、评审、维护工作；3、配合项目经理执行开发过程的技术指导工作；任职要求：1、两年以上实际软件开发经验、扎实的Java开发基础知识；2、熟悉J2EE相关技术，有Web 项目开发经验；3、熟悉Spring等常用框架，熟悉 HTML5、CSS3和jQuery等技术；4、熟练掌握MySQL或Oracle数据库相关技术及工具，熟悉MongoDB、Redis等NoSql数据库；5、有Linux上MySQL、Nginx、Tomcat、resin的使用、安装、维护以及配置调优经验；6、具有独立、灵活解决问题的能力；7、热爱程序员工作，具有良好的沟通能力、理解能力及团队精神，责任心强，能承受较大的工作压力；8、有较强的学习能力,能不断提升自我能力；",Java开发工程师
15000-22000/月,深圳联信软件科技有限公司,技能与岗位要求：（1）具备较强的需求分析和设计能力，优秀的问题攻关能力，拥有良好的编程习惯。（2）有一定的项目管理经验，熟悉软件敏捷开发流程，具有较高的质量意识，负责项目核心框架和模块的编码工作。（3）精通Java后台开发技术，精通J2EE相关技术，精通面向对象思想。（4）精通关系型数据库， SQL语法优化，存储过程设计，调优等。（5）精通应用Hibernate/Spring/Struts架构编程，有较强的软件架构设计和优化能力。（6）精通常用的Web服务器的使用（Apache/Tomcat/Nginx）。（7）对Android手机上设计和开发应用程序和JS技术有一定了解。资历要求：（1）计算机或相关专业，大学专科以上学历，有6年及以上程序开发经验。（2）有良好的英语阅读能力。能熟练阅读中文、英文技术文档。（3）热爱软件开发工作，工作积极，性格乐观，能吃苦耐劳，良好的沟通能力，团队合作和创新精神。（4）有独立的项目管理经验和系统核心模型设计的相关经验。,高级软件项目经理
10000-14999/月,深圳市帕拉丁资本管理有限公司,"一、【岗位职责】：1、参与电商平台项目的需求分析、系统设计和数据库设计等工作；2、协助业务方梳理业务需求，提供业务规划方案、架构设计方案， 并能根据方案展开研发工作的开展；3、编写项目代码，解决团队成员开发中遇到的问题，不断进行系统优化； 分析现存系统中的性能瓶颈，提出并实施合理解决方案，提升现有系统性能；4、负责项目核心代码的编写，攻克项目中的技术难点；5、指导普通开发人员进行开发工作；二、【任职要求】：1、3年以上互联网或电商行业Java Web工作经验； 具有规范的代码编码习惯，具有较强的文档编写能力；2、3年以上使用JAVA进行web开发的经验，精通AOP、MVC等框架，熟悉Linux下的常用命令，熟悉MySQL；3、熟悉以下常用开源框架，例如spring、dubbo、memcached、redis、zookeeper、netty，任何一种消息中间件、任务调度框架等；4、熟悉掌握主流JavaEE服务器，如JBoss、Tomcat、Nginx等；5、熟悉常用设计模式，有大型分布式、高并发、高负载、高可用性系统设计开发经验；6、具有高度的抽象设计能力，思路清晰，善于思考，能独立分析和解决问题,责任心强，具备良好的团队合作精神和承受压力的能力，有电商经验优先。",高级软件工程师
10000-14999/月,广州比特软件科技有限公司,"岗位职责：1.负责Android/IOS  APP后台系统的开发和运维，改善app平台系统的性能，提升用户使用体验；2.有解决高并发、大用户量的能力，能快速发现并解决软件缺陷和问题；3.app中间件的设计和研发；4.负责APP后端应用规划及架构设计，能够出具完善的应用实施解决方案，包括：系统架构设计、接口规范制定、技术文档编写等；5.根据产品需求，进行APP及网站的后端开发；6.客户端单元测试用例编写和产品文档编写的知识沉淀，对产品的技术架构、后端开发的流程、规范等负责。任职要求：1.本科或以上学历，3年以上互联网开发经验;2.精通java，熟练掌握java网络编程，熟练运用开源软件包（spring/hibernate/struts2）;3.熟悉互联网开发模式，清晰理解缓存，缓存设计和模式,熟悉memcache、redis等，熟悉c、c++等者优先;4.熟练掌握sql语句，熟练使用数据库（oracle、mysql）;5.熟练使用eclipse/maven/ant/svn等软件开发工具;6.熟悉html/javascript/css/ajax 等页面技术;7.精通tcp/ip、http等网络协议，熟悉socket网络编程，有用java做大访问量高压力网络应用的经验;8.熟悉linux/nginx，熟练配置维护apache、tomcat,等应用服务器，掌握shell/python等系统脚本工具。福利待遇 ：1、底薪+绩效+项目提成+奖金；2、享受带薪年假、婚假、丧假，双休，根据国家规定统一放假，5天7小时工作制；3、购买五险一金。联系方式公司名称：广州比特软件科技有限公司公司地址：广州市天河区林和西路157号保利中汇广场A座2706单元传真：22822098公司主页：http://www.bitst.com",java后台工程师
8000-15000/月,北京云房数据技术有限责任公司广州...,"1、参于产品的需求调研、需求分析，完成系统建模工作；2、针对需求分析，完成产品详细设计，并撰写相关技术文档；3、熟悉主流开源框架和开发思想，搭建系统开发环境，实现核心代码；4、解决产品运行和维护过程中的技术问题,对系统功能进行性能优化；5、协助项目经理完成任务分解、任务检查。任职资格：1、有Scala开发经验；2、喜欢并在代码中使用Scala引入的函数式编程和Actor等新的模式；3、熟悉分布式、SOA、缓存技术、并发控制、 Linux/ Nginx环境。公司的福利待遇有：1、每年有1-2次的外出旅游和丰富的员工活动（例如：每周五天河体育中心包场篮球运动）；2、春节、中秋、端午等节日有过节费；3、每年组织一次体检；4、除国家规定要购买的五险一金外，会给员工另外购买意外险；5、法定的带薪假期、1年有1-2次加薪机会，丰厚的年终奖；6、法定的年假和公司的福利带薪年假；7、员工结婚、生日、生育均有一定的贺金，不定期举办集体活动，每年组织一次旅游活动；8、公司实行5天7小时工作制（工作时间为上午8:30-12：00；下午14：00-17：30）；9、定期公司给予员工福利食品。",Scala软件工程师
10000-14999/月,广州互爱信息科技有限公司,"【岗位职责】：1、负责运维平台的部署&搭建、系统监控、系统升级、系统安全、性能优化以及日常维护工作。2、负责游戏业务的部署、迁移、版本发布及变更。3、监控游戏业务的运行状态，及时处理游戏运行中出现的故障，保障游戏服务24x7稳定运行。4、分析排除系统、数据库、网络、应用等故障及错误。5、负责服务器的资源调配和系统安全、数据备份。【任职要求】：1.2年以上游戏运维经验。有维护联运游戏经验优先；2.熟悉网络基本原理，熟悉tcp/ip协议；3.熟悉tomcat、nginx、apache、resin、lighttpd等常用web服务器架设、调优和故障处理；4.熟练使用linux，了解操作系统原理，在Linux系统管理及优化有丰富经验；5.熟练使用zabbix、cacti、nagios等常用监控工具；6.熟练Mysql的管理维护及常见故障处理,熟悉sql语句；7.精通Shell、Python至少一门脚本语言，有运维平台开发经验优先；8.熟悉ansible、puppet自动化运维工具优先；9.熟悉反向代理、负载均衡和高可用技术优先；10.踏实肯干，抗压能力极强，能接受24小时随时候命；",运维工程师（游戏）
10000-14999/月,广州优亿信息科技有限公司,"岗位职责:1. 负责对大型互联网、大用户规模、高并发的互联网产品的开发工作；2. 负责对互联网产品平台处理模块的系统设计和架构设计，并负责后台模块的代码实施；3. 负责互联网产品的更新部署，进行产品的优化及上线开发工作。任职资格:1. 本科及以上学历，精通Java语言，精通多线程编程、网络编程，理解Java虚拟机；2. 具有独立设计并实现高并发、高可用的大型Java应用的能力，熟练应用成熟的分布式缓存、分布式存储技术方案；3. 精通HTTP协议, 熟悉TCP/IP协议，Socket和NIO编程，熟悉分布式应用的各种交互协议如ProtoBuf或自定义协议等；4. 熟悉Linux基本操作，熟练配置维护Nginx/Tomcat/jetty等服务；5. 有良好的团队精神，有良好的交流与沟通能力；6. 具有良好的沟通能力、团队合作精神，较强的学习和创新能力。",JAVA高级开发工程师
6000-7999/月,广州市捌贰网络科技有限公司,注意：应聘者必须掌握Linux服务器安装、维护、开发环境部署。主要工作：1.Linux和Windows服务器维护2.办公室内的电脑、设备、网络维护。岗位职责：1、具备办公室OA系统软、硬件运维，网络管理经验，负责网络系统的日常监控、故障处理、系统安全维护；2、负责网站服务器的日常监控和维护工作，保证其高效稳定安全运行；3、研究、优化网站系统架构、提升系统服务性能。4、编写维护档案以及与维护相关的文档，编制维护报告；5、备份系统数据，保障数据安全；6、负责网站服务器设备的软、硬件配置、安装及调试；7、确保公司网络的通畅；8、维护公司每个硬件、软件系统的运作。岗位要求：1、精通使用常见图形操作系统/Linux/Unix；2、精通linux下java/php应用服务的安装、配置、管理及优化，如Nginx，Apache， Tomcat，ActiveMQ， Redis，Varnish，Memcache等；3、熟悉常见Web系统架构，并具有很强的故障排查和解决问题的能力；4、企业网络管理、服务器网管工作经验，能对网络故障进行快速定位和排除；5、熟悉PC机硬件维护，各种网络设备基本维护；对服务器、路由器、防火墙能够熟练操作及维护，具备故障诊断和处理能力；6、具有一定的英文阅读能力。工作要求：1.善于沟通和协调，为人诚信和勤奋，工作积极主动，能承受较强的工作压力；2.工作踏实、细心、周到，有高度的责任心，具备良好的团队精神；3.能接受上级领导的工作安排，按时、按质地完成项目。,技术部_网管+Linux服务器管理员
4000-13000/月,广州汇通国信信息科技有限公司,"岗位职责1.使用shell或其他脚本语言编写运维服务所需的服务；2.配置服务器，发布程序代码，安装、调试程序运行环境；3.对服务器运行状况、服务负载进行监控，及时发现问题并报告相关人员；4.负责系统性能监控及优化，以保证系统高效、稳定运行；5.对系统日志等运营参数进行日常分析；6.进行故障汇报,并及时跟踪故障处理流程；7.负责协助相关服务器备份策略规划、制订及实施，系统日常备份策略执行、监控、相关介质保管工作的管理及执行。8.文档撰写能力，编写系统运维手册、部署文档、性能参数说明。任职要求：1、大学专科以上学历；2、熟悉Linux下常见软件安装配置，和Linux系统的核心参数优化；3、熟悉Linux下各类服务的安装，包括apache，nginx等应用的安装、管理、配置和优化；4、熟悉J2EE工程的打包、部署和发布；5、熟悉Tomcat服务器的配置、监控和性能优化；6、熟悉Mysql\oracle数据库，能够编写基本的SQL语句；7、熟悉Mysql数据库，能够编写基本的SQL语句；8、了解TCP/IP协议，有网络设备(路由器、交换机、防火墙等)管理经验；9、工作积极主动、踏实、认真，有较强的责任心和服务意识，良好的表达及沟通协调能力；==================================================================福利待遇：1、有着成熟的企业化管理体系，规范的企业管理为员工的稳定发展提供保障；2、公司办公环境舒适，附近地铁、公交等交通线路发达，方便员工上下班；3、具有市场竞争力及富有激励性的薪酬制度；4、一周40小时工作制，为员工购买五险一金；5、完善的福利制度，岗位津贴、各种带薪假期、员工活动、定期体检等等；6、开放的企业文化，重视员工职业发展规划，企业提供平台及资源，使有能力有理想的员工实现自我价值；",运维工程师
15000-19999/月,广州荔支网络技术有限公司,"职位名称：高级运维工程师（15K~20K），简历投递邮箱：hr@lizhi.fm岗位职责：1、	负责制定运维资源需求及运维计划2、	针对应用系统功能使用，支持相关业务流程变更或升级，配置相关系统参数、业务数据事项。3、维护所有机房设备，保证网络正常并建立警报机制。4、产品使用的网络状况监控与故障响应，同时做好内部归类、总结。5、负责制定应用系统的管理制度、应急机制和保障方案，并贯彻执行。6、开发运维平台系统岗位要求：1、大专以上学历，三年以上系统工程师运维工作经验。2、精通Linux系统管理，熟悉Kernel调优，有性能监控和优化工作经验。3、熟练使用Nginx,Apache,Varnish,Memcached,Mysql,Redis,Iptables,dns,lvs等技术。4、熟悉MySQL数据库优先。5、有软件开发经验，掌握shell/perl/php/python中的一种或两种脚本编程语言者优先。6、具备大型及分布式数据中心整体架构设计与规划能力，能规划和维护千万级PV的多IDC网络结构优先。7、有过自动化运维的经验，如puppet的使用优先。8、有虚拟化、云计算、CDN经验优先。薪资、福利待遇：1、	月薪：15K~20K，工作满一年后至少有14薪，有项目奖金；2、	员工健康保障：公司每天免费提供由专人烹饪的午餐与晚餐，每天提供下午茶；每年至少一次员工体检；3、	健康奖励：坚持跑步，公司赠送Nike正品跑鞋；4、	齐全的五险一金；5、	旅游年假补贴：工作满一年，可获得一周旅游假（非年假），并享受公司旅游补贴，国内旅游补贴3000元，国外旅游补贴5000元；6、	丰富的集体活动：公司定期组织天台烧烤活动、观看电影、外出旅游（每年至少有一次出省（或出国）旅游）等；7、	其他福利补贴：各种节日礼品、礼金。简历投递邮箱：hr@lizhi.fm",高级运维工程师
5000-10000/月,广州安锐信息技术有限公司,职位描述：1、负责公司核心安全产品平台的开发工作；2、撰写技术设计文档，参与关键技术攻关，提供解决方案；3、配和产品经理，实现具体的功能模块，提供产品技术支持；任职要求：1、大学本科及以上学历，计算机及相关专业，良好的英语读写能力；2、1年以上工作经验，热爱技术，热爱编程，对服务器后台开发有浓厚的兴趣；3、精通c/c++；4、熟悉linux系统，精通linux开发，对脚本编写有一定了解；5、参与过大型软件架构设计和实现经验者优先6、熟悉nginx开源软件架构者优先；7、熟悉linux内核开发经验者优先；8、有良好的职业道德，工作认真、踏实，责任心和进取心强；9、较强的学习能力，良好的团队协作精神；,C语言软件工程师
8000-9999/月,广州青品集信息科技有限公司,职位描述：1.	1. 负责整体网站，移动端运营维护工作2.	2. 分析排查应用系统，操作系统，数据库，网络等方面的故障及错误3.	3. 与开发人员高度协作，完成系统设计及优化工作4.	4. 主导推进运维系统自动化，提高效率及质量5.	5. 提高网站性能，安全性，可靠性岗位需求：1.	1. 大专以上学历，5年以上工作经验，有大型互联网公司工作经验优先2.	2. 精通Linux系统管理3.	3. 精通PHP服务器端应用系统的支持，性能优化，故障排错等4.	4. 熟悉Nginx、PHP-FPM、Tomcat的配置和优化5.	5. 熟悉LVS/Haproxy等负载均衡软件的配置6.	6. 熟悉Zabbix/Nagios等监控软件的配置7.	7. 有一定的脚本开发能力(Shell、Python、Perl）。熟悉Puppet、Ansible、Saltstack，有实际自 动化运维经验者优先8.	8. 有很强的沟通表达能力和团队合作精神、有创业激情9.	9. 抗压能力强，有责任心,运维工程师
8000-9999/月,广州市网迅信息技术有限公司,"职位描述：1. 遵循公司的项目管理和软件开发流程,在规定时间内提交合乎要求的产品；3. 配合架构师进行开发项目的环境搭建，项目推进过程中与需求方和实施方就具体的技术点进行沟通和转化等；4. 负责日常的服务器软硬件、系统与应用平台管理；能对公司各种应用的服务器的安装、配置、管理、优化和监控；5. 负责IDC网络安全的管理及广域网流量策略制定及管理；6. 良好执行工作标准和流程，能使团队成员进行良好的协调和合作；7. 负责重点功能代码的编写，指导和培训初级工程师；8. 按时、保质完成公司产品计划的工作任务；9. 根据新技术发展，不断完善公司各业务平台。学历背景：大专及以上学历，计算机或相关专业。基础要求：思路清晰，做事有条理，具有良好的沟通能力和理解能力，有耐心，注重团队合作，学习能力强，对前沿技术有理解和应用能力；过硬的职业操守，良好的编码习惯以及文档习惯；工作积极主动，高效；自觉完成工作；愿意接受挑战。任职资格：1. 两年以上的大规模高并发访问的Web应用架构设计和开发经验或大型互联网企业相关工作经验；2. 精通Java/ C#/PHP，等程序开发语言中1~2种，熟悉多线程，并发处理；3. 扎实的Linux基础、性能调优、故障定位处理经验；熟悉TCP/IP协议；4. 精通运维问题的分析、解决和优化，精通IT服务架构；5. 熟练使用Nginx,Apache,Redis,Iptables,lvs、mysql、MSSQL、Oracle、sybase主流数据库及内存数据库的设计、优化、管理、维护，具有分布式部署经验；6. 熟悉至少一种常见的开源监控工具（如 Zabbix,Nagios 等）的配置及部署；7. 熟悉Python、shell；8. 精通大型互联网产品技术分布式架构方案和设计模式，掌握分布式文件，分布式缓存，分布式消息系统，分布式搜索，分布式协同处理等大型分布式基础架构的设计，精通分布式架构体系中的服务规范体系；9. 对多种框架如Struts 、Hibernate、Spring、Ibatis、Guice、JUnit、TestNG等有深入的了解。",高级开发工程师
8000-9999/月,北京新锐互动商业网络有限公司,1、系统、功能模块架构设计，概要设计和开发；2、系统优化，线上问题排查；3、需求分析、项目推进与新技术引进。任职要求：1、大学本科或以上学历，计算机相关专业，两年以上使用Java进行网站开发的经验；2、精通Java及Web的开发和应用，精通JSP、Servlet，熟悉Nginx/Tomcat/WebLogic等服务器；3、对面向对象和J2EE有较清晰的认识，熟悉主流Java Web框架，熟悉各种常用设计模式；4、熟悉Unix/Linux操作系统和开发环境；5、具有MySQL/Oracle等数据库应用开发经验，具备数据库应用系统的规划及设计能力；6、有较强的学习和沟通能力，良好的团队协作精神，极强的责任心，工作踏实、勤恳，有钻研精神；7、具有大型互联网应用开发或内容管理项目经验者优先。8、具有银行业从业经验优先。,Java开发工程师
5000-10000/月,广州融生时代贸易有限公司,岗位职责：1.负责公司新产品的系统功能架构设计及数据库设计。2.参于项目中的核心模块编写及测试。3.负责相关开发文档的整理与编写。任职条件：1.1.2年以上的WEB经验2.熟悉PHP语言，并了解开源PHP开发框架，并有使用一种框架的经验；3.具有面向对象的编程经验，并对设计模块有一定了解；4.熟悉LINUX操作系统，会搭建MYSQL+PHP+NGINX；5.较好的理解能力和沟通能力，工作主动积极，具备较强的学习能力与责任感。,PHP开发工程师
7000-14000/年,北京讯鸟软件有限公司,工作职责：1、负责项目LINUX系统相关应用维护手册的制订、培训。2、负责项目LINUX系统相关技术问题的解决。3、负责平台软件升级、变更等。岗位要求：1、大学本科毕业以上，3年以网络、通讯、系统集成相关工作经验；2、熟悉电信网的布局；精通TCP/IP协议；了解语音编码技术；3、精通MYSQL数据库的布署及优化；4、精通LAMP下的各种应用的配置能力，如DNS/APACHE/NGINX/LVS的配置；5、熟悉Linux下LVS HAPROXY集群技术；6、熟悉EMC、NETAPP产品SAN、NAS的布署；7、精通VAMWARE、XEN等虚拟化技术。上班及面试地址：广州市天河区天河路45号天伦大厦坐车路线：地铁动物园南门站B出口走三分钟即到。或是公交天河立交站公司名称：北京讯鸟软件有限公司广州分公司公司地址：广州市天河区天河路375号隆德大厦东塔B座3010室（地铁3 号线，石牌桥站D出口即到）电话：020-38104947公司主页：http://www.infobird.com,linux系统维护工程师
6000-7999/月,广州朗尊软件科技有限公司,"1.1、精通J2EE、Servlets、JSP, 精通java Web的开发；2、深入了解界面层开发的Javascript框架，如JQuery, React等；3、能够熟练应用Java、Jsp、WebService等进行编程；4、熟悉TCP/IP协议，熟练掌握Socket编程以及多线程的开发；5、能够熟练应用Spring、Spring MVC等框架；6、熟练使用mysql数据库，熟练使用MyEclipse开发工具；7、熟练应用主流应用服务器,例如：Tomcat、Nginx等，并能够对其进行性能调优。任职要求：1、1年及以上Java开发工作经验；2、有较强的学习能力，对新技术敏感，能够快速的学习新技术；3、熟悉面向对象思想，精通编程、调试、测试等相关技术；4、具备需求分析和系统设计能力，以及较强的逻辑分析和独立解决问题能力；5、具有良好的团队配合和沟通能力6、能够胜任公司交给的各项任务。--------------------加入我们吧--------------------我们的福利1、琶洲无敌江景写字楼，交通便利（地铁口）2、周末聚会任你选：桌球、篮球、羽毛球、爬山、KTV、密室逃脱应有尽有3、弹性考勤制度，上下班可以避开高峰期4、月度分享（零食）会，无论是吃喝玩乐还是专业知识都可以交流5、月度部门活动（公司提供经费）6、部门内部技术/专业交流会（不定期举行）7、年度国内外旅游8、扁平化管理9、职业发展：互联网+处于互联网风口，发展空间大，学习机会多；有意向者可发作品和简历到邮箱：hewq@legendshop.cn详情请联系QQ： 15151191 手机：18028690215广州朗尊软件科技有限公司",JAVA软件工程师
10000-14999/月,深圳摩力传媒有限公司,工作职责：1、负责需求分析和设计、核心代码开发和单元测试，对代码质量和进度负责；2、带领并指导开发工程师进行代码开发/单元测试等工作；3、参与架构设计、接口规范制订、技术文档编写、关键技术验证和选型。4、完成日常项目的维护与新版本发布。任职要求：1、大专及以上学历，计算机或相关专业；2、三年以上开发经验；3、熟悉Java开发语言，熟悉Struts、Spring、hibernate、ibatis、JSON、XML、AJAX、多线程等方面的开发，丰富的面向对象开发经验；4、熟悉HTML，CSS，JavaScript，JQuery等前端开发技术；5、熟悉数据应用和设计，熟练使用主流数据库（Mysql、ORACLE、SQLServer）；6、熟悉Windows，Linux服务器操作系统；。7、熟悉Tomcat、Nginx、Apache等WEB服务器，熟悉负载均衡的配置，参与过性能调优更佳；8、关注新业务/新技术，较强的学习能力；9、具备良好的沟通、团队合作、技术指导能力。走心福利：1、  目前业内富有竞争力的薪酬：薪酬依据能力而定，不封顶不设限，我们保证您的生活和家庭需要！2、  股权激励利益共享：2-3年内我们必然成为上市公司，持续的股权激励政策，我们希望若干年后的您不再为生活奔波，专注于您最愿意做的专业工作。3、  关注您的专业成长：提供专业培训机会，充满大牛的团队；结合专家的帮助和指导，通过持续在特定领域实践，是您专业提升最好最快的方法。4、  老板好——创始人都是80后，待人平和，鼓励创新，共同学习。5、  弹性的工作时间，不定期的下午茶，随时随地的零食~~6、  除法定节假日，我们还有周末双休、年假、产假、哺乳假、陪产假、五四青年假、姨妈假（***生）~~,高级软件工程师
6000-12000/月,广州市万联信息科技有限公司,"工作内容：1.需求分析，应用设计并且实现；2.帮助客户解决问题，解决线上问题;任职要求：1.1年以上Python相关工作经验，使用Python开发过系统中的模块；2.能够运用Python多线程应用开发，熟悉flask、了解tornado、django等开发框架；3.熟悉MySQL、Redis优先；4.熟悉TCP/IP网络协议,熟悉Linux操作系统;5.熟悉XML、JSON、SOAP协议；6.对Nginx、Apache、Tomcat、MySQL等有一定的使用及维护经验；7.强烈的责任心，良好的沟通表达能力和团队合作精神。",初级python工程师
6000-7999/月,广州东软睿道教育咨询有限公司,岗位职责：1.负责业务系统的部署和日常更新，日常监控和维护；2.确保业务系统的正常运行及应急响应；3.研究业务系统架构、实现性能优化，提高系统的健壮性；4.协助制定和改进部署、维护流程，提高服务运行质量；5.负责测试环境的维护及对日常IT的支持工作6.参与系统的监控方案、容灾方案、自动化运维方案的制定和实施。任职资格：1.熟悉linux，熟悉shell、python编程2.掌握tomcat、dubbo、redis、nginx、mq等中间件3.熟悉oracle数据库，掌握sql语句，了解oracle的安装与维护4.熟悉分布式系统架构，熟悉在线系统应用维护，熟悉http等网络协议5. 具有优秀的团队合作和沟通协作能力、有责任心、能够接受加班,应用运维工程师-广州
10000-15000/月,中山大学达安基因股份有限公司,岗位职责：1、负责公司网站网络系统规划、实施；2、负责网络系统监控和常规系统健康检查；3、负责系统运营工作（运维、管理，部署和容量规划并不断的提出优化建议）；4、负责各类运维管理平台和工具的开发和维护工作，并不断优化工具效率；5、负责网络安全的规划、设计、监控。任职要求：1、 熟练配置Linux、Apache、Tomcat、Nginx、LVS、Keepalived、fastDFS、redis、memcache、mongodb等常用服务的安装、配置、维护及优化；2、 能熟练运用Shell、Python、pupet来实现自动化运维工作；3、 熟悉Linux下MySQL高可用及主从同步的部署和维护；4、 熟悉主流的网站监控系统和报警系统的搭建和使用，如nagios、cacti、zabbix等；5、 能够熟练排查运维过程中出现的服务故障、系统故障、网络故障；6、 熟悉主流虚拟化及云计算平台的搭建及维护，如openstack/rhev/docker；,技术主管
6000-8000/月,南京绛门通讯科技股份有限公司,1、熟悉C/C++，熟悉gdb调试。2、具有三年以上的Linux系统维护工作经验，熟悉shell/perl/python等脚本语言，对于 nginx/apache/tomcat等开源软件有丰富的经验。3、精通系统、数据库、网络、服务器、存储相关硬件等多方面的技术，熟练oracle，Sybase等数据库的管理、性能优化和备份和恢复。4、熟悉云计算相关理论和常用的云计算框架OpenStack，KVM、Xen等虚拟化技术。。5、了解操作系统安全加固，能够处理操作漏洞扫描发现的问题。6、对Linux上的主流第三方软件（VCS/NBU等）有了解，可以进行配置调优以及问题定位。,linux系统工程师
15000-19999/月,广州稳达信息技术有限公司,1. 负责服务器的软硬件、应用系统平台的建设和日常维护管理，确保运作效率和稳定性；2. 负责网络的规划、实施和运行维护；3. 负责服务器的状态监控、升级优化和故障处理；4. 对公司员工进行培训、宣传，配合总部实施对应的网络、安全等事宜。岗位要求：1. 熟练掌握网络相关原理，熟悉TCP/IP协议，HTTP协议；2. 熟悉linux下软件的配置及优化，例如：nginx、mysql；3. 熟悉常见Web系统架构，并具有很强的故障排查和解决问题的能力；4. 具有较强的SHELL脚本编写能力，或至少会使用PERL/PYTHON中的一种进行编程；5. 研究运维相关技术，根据系统需求制定运维技术方案，开发自动化运维工具和运维辅助系统；6. 研究系统架构，提出架构优化方案，不断提高系统的健壮性；7. 有较强的自主学习能力和英文资料阅读能力，热爱开源技术；8.有大规模集群管理或全站加速经验者优先；,高级运维工程师
8000-9999/月,广州银汉科技有限公司,岗位职责：1、负责公司业务平台的研发工作；2、负责公司web端产品的后端开发与优化；3、负责业务系统提供二次开发及优化。任职要求：1、计算机相关专业，大专及以上学历，2年以上Java开发经验；2、有独立设计并开发大中型系统的公共模块或组件的开发经验；3、熟练掌握SQL语言，熟练应用oracle、mysql数据库，有数据库性能优化经验者优先，较强的Java 编程、 设计模式、 面向对象的开发技能；4、熟悉Linux环境以及操作，熟悉Tomcat，Apache，Nginx等开源的服务器的配置和调优，熟悉Web前端技术，包括JQuery/AngularJS/Javascript/Ajax等；5、有ERP、OA、CRM等系统开发经验，熟悉Activiti等工作流开发者优先。,JAVA后端开发工程师
6000-12000/月,广州壹宏投资管理有限公司,在这里的互联网金融部同事：21世纪最热词：互联网，2016最热词：金融，在大数据时代，我们有4大互联网产品体系，我们的目标是做成大健康产品生态圈，我们需要有专业技术的你，需要有眼见的你，需要有想法的你，我们一起，做5年后的互联网大咖。工作职责：1、负责公司产品开发；2、参与项目需求分析、设计与实现、相关单元测试等工作；3、在开发中发现存在的问题，积极参与功能与技术架构的改进。任职要求：1、4年以上PHP经验，独立完整开发项目，熟悉MVC模式开发，熟悉LNMP（Linux+Nginx+Mysql+PHP）运行架构；2、熟练掌握相关web技术，具有ajax/javascript/cssml/xml/json等网页技术；3、熟悉Linux 系统，熟悉Mysql，并有一定的性能优化经验；4、熟悉各种WEB缓存技术，并有实际的项目经验优先；5、有分布式、集群、高并发、高负载、高可用系统开发经验优先；,php开发工程师
7000-8000/月,广东草舟电子商务有限公司,岗位职位：1、负责公司服务器及相关设备环境的搭建、维护、优化、故障解决；2、解决运维工作中各类故障，性能瓶颈、稳定性、网络安全性等相关疑难问题；3、处理互联网产品发布与维护；4、熟悉互联网产品业务和收集互联网产品用户体验需求。岗位要求：1、大专以上学历和2年以上工作经验，能够独立分析问题、解决问题，具有强烈的责任心和团队精神，善于交流与合作；2、熟练使用Linux系统(Ubuntu、CentOS)，熟练使用shell脚本编程语言；3、具备扎实的网络知识，熟悉TCP/IP、HTTP等协议；4、熟悉Nginx、Redis、LVS、Git、MySQL等工具的安装和配置管理；5、熟悉Monit、Zabbix或其他各类监控、运维软件；6、具有很好的安全意识，能及时发现并修复系统漏洞，有很好的技术敏感度；7、良好的学习能力和悟性，刻苦钻研的精神；8、有良好的抗压能力，能晚上值班、周末加班；9、互联网企业相关系统建设和日常运维经验优先。,IT运维工程师
10000-14999/月,CVTE,岗位职责:1.负责CVTE各业务服务器和软件的部署和运维；2.建立CVTE服务器运维规范、保证业务服务质量；3.负责运维平台相关系统的设计和开发。任职要求：1.熟练掌握Linux系统的配置和性能优化技术；2.熟练掌握nginx、apache、tomcat、mysql等常用开源软件的安装部署和性能优化；3.熟练掌握TCP、HTTP等网络协议；4.精通shell或python脚本编程。,运维工程师
7000-10000/月,广州盛成网络科技股份有限公司（妈...,"【岗位职责】1、负责Linux系统平台下的各服务应用部署，日常维护分析解决；2、开发系统运维应用，自动化部署工具，监控工具；3、协助运维经理规范运维流程；4、处理系统安全、网络故障等工作，并对系统和应用进行性能调优和容量规划。【岗位要求】1、全日制大专以上学历，计算机网络相关专业；2、熟悉系统内核相关参数调优；3、熟悉主流监控系统Zabbix/Cacti/Nagios的应用及扩展；4、熟悉Shell编程，熟练掌握其他Python 或 Perl其中一个；5、熟悉常见 Web 系统架构，熟练配置、管理及其优化，如 LVS,Nginx,Apache 等相关；6、熟悉相关NoSQL的应用场景及优化，如：Memcached,Redis等7、熟悉 MySQL 数据库安装、配置、调优，熟悉DB底层存储架构及不同存储引擎的工作原理，有MySQL的调优经验者优先；8、相当的故障快速定位排查分析能力；9、熟悉网络方面相关知识，懂得相关网络设备配置规划佳，如：交换机、防火墙等相关；10、了解熟悉一种配置管理或日常自动化批量维护工具，如 Saltstack,Ansible,Puppet等相关；11、细心、负责任、上进心、分享、协作，良好自我提升学习驱动意识态度。",系统运维开发工程师
