salary,company,jobcont,jobname
2000-2500/月,广州卓动信息科技有限公司,"岗位职责：1、负责采集、整理、分析各类与业务相关的数据2、完成各类数据统计、分析工作3、将分析的数据进行可视化工作基本要求：1、本科及以上学历；计算机,软件工程等相关专业优先；2、对数据敏感，对手游数据、手游电子市场相关数据有一定的经验与兴趣3、了解linux系统4、熟悉SQL Server,Oracle,MySQL其中任意一种数据库5、熟悉perl,python,shell其中一种语言6、熟悉JAVA WEB编程,有一定的前端和后端经验.7、较好的领悟力与逻辑思维能力, 有较强的信息分析、文字处理、语言表达能力8、实习期保证三个月以上",数据分析&系统开发工程师
4500-5999/月,海南约猫科技有限公司,职位描述：岗位职责：1、负责APP运行环境搭建，APP软件安装；2、APP服务器的规划、监控，数据备份，日志分析，故障排除，性能调优等工作；3、APP软件日常维护，在线故障实施解决，问题分析，保证软件正常运行；4、研究运维相关技术，根据系统需求制定运维技术方案。岗位要求：1、大专以上学历，计算机相关专业，1年以上网络APP运维经验；2、熟悉Linux操作系统的维护，熟悉Nginx+MySQL+PHP的配置、使用 ；3、熟悉Cacti，Nagios等监控软件的使用 ；4、精通Shell编程、熟悉Perl、Python等脚本语言尤佳；5、有较强的学习能力，热爱系统管理工作，有高度的责任心，喜欢钻研系统管理相关技术，能吃苦耐劳；6、对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施。,运维工程师
5-6万/年,天津九盈科技发展有限公司,目标客户：我们对接的客户为 银行我们欢迎广大在校或应届毕业生来九盈科技进行学习与工作，欢迎户口为天津本市或未来发展定为天津的科技人才。实习内容：1、学习Android手机APP开发2、学习C、C+、JAVA、SQL语言在实际工作中的编写运用3、学习在特定系统环境下的软件开发；4、参与实施的项目中，提出个人的想法；5、学习项目的整体流程。任职要求：1、在校大学生或应届毕业生；2、具有扎实的C、C+、JAVA、SQL语言基础，开发工作，以软件开发为职业发展的方向，喜欢不断创新与挑战自我；3、了解 Oracle/DB2 数据库开发；4、了解 Python 语言；5、了解 Linux、AIX、Solaris、HP Unix等一种以上的UNIX操作系统；6、为人诚恳、踏实、严禁细致，很好的学习能力。上班时间：周一至周五，08：30至18：00。休息时间：工作日12：00至13：30午休，六日双休。相比其他公司异地派驻办公，九盈科技只在天津办公，非外包公司，本公司为“甲方”。毕业后福利待遇：1、丰厚的薪资待遇；2、良好的职业规划；3、签订劳动合同，按照国家规定缴纳五险一金；4、防暑降温费与取暖费；5、享有国家规定的法定假期；6、公司安排每年统一体检；7、每年多次户外聚会，员工生日祝福，国家节日祝福等；8、因公外出，按标准报销交通费用等。公司地址：天津市和平区卫津路131号房鉴安东大厦12层（55中学附近）联系人及电话：张先生 022-60189816简历投递地址：jyzp@jiuyingtec.com,软件开发工程师（银行系统）
,神州信息,"1、根据项目经理要求按计划实施项目, 做好项目实施中的沟通协调；2、整理客户需求，解决实施过程中的问题；3、负责系统运行服务支持、问题解答、跟踪及反馈工作；4、根据项目要求，完成相关项目技术实施工作以及文档编写。任职要求：1、大专及大专以上学历，计算机或网络相关专业优先；2、掌握Shell、Python、Autoit、VB等至少一种脚本开发语言；3、具备良好文字功底和表达沟通能力，较强的工作执行力；4、具有银行或证券行业经验者优先；5、具有软件实施经验者优先；6、能适应出差者优先。",软件实施工程师
8000-9999/月,广州快批信息科技有限公司,职位描述：?	1.部署、维护和支持移动APP和服务器端系统?	2.分析，排除应用系统的操作系统，数据库，网络，应用等方面的故障和错误?	3.通过自动化运维提高运维的效率和质量岗位要求：?	1. 大专以上学历，1年以上工作经验，有大型互联网公司工作经验优先?	2.  熟悉App打包构建发布流程?	3. 熟悉Linux系统管理、熟悉TCP/IP?	4. 熟悉Java服务器端应用系统的支持，性能优化，故障排错等?	5. 有一定的脚本(Shell、Python）开发能力。有实际自动化运维经验者优先?	6. 为人正直，责任心强，自我驱动，对技术有热情，能承受较大的工作压力，有良好的沟通能力,运维工程师
6000-12000/月,广州我连互联网科技有限公司,岗位职责：1、配合架构师、技术主管完成公司服务器的规划和调配；2、参与公司运维系统的搭建、部署；3、负责公司应用部署、优化和监控；4、负责相应服务器管理工作，安全、日志分析处理等；任职要求：1.熟悉Linux系统(RHEL系列)，熟悉Windows的配置与管理；2 熟悉apache、nginx、PHP、java环境安装配置及调优；3.熟悉 Shell脚本，熟悉Python/Perl 中一种语言，能根据运维需求快速开发相应脚本和自动工具；4.熟悉常用集群服务(LVS、KEEPALIVED、HAPROXY)的搭建、维护和优化，以及问题处理；5.熟悉MySql、redis和mongodb数据库的配置、管理和优化；6.了解Linux安全审计、入侵检测；7.具备较强的分析和解决问题的能力，善于沟通，能听从工作安排，有分享精神；,运维工程师
15000-25000/月,广东倍智测聘网络科技股份有限公司,岗位职责：1. 主导完成大数据分析系统的设计和开发；2、参与大数据项目，指导数据分析模型的实施，并对模型结果进行评审；3. 负责核心模块的开发，编写技术文档。任职要求：1. 本科及以上学历，计算机、统计学、应用数学等相关专业，3年以上大数据处理与分析系统的应用开发经验；2. 对大数据有浓厚兴趣，熟悉HtmlParser、hadoop、Hive、Mysql、python等开源工具；3. 具有数据仓库、统计学、人工智能和数据挖掘等知识技能；4、对企业管理感兴趣者优先。,大数据分析工程师
10000-14999/月,深圳市法本信息技术股份有限公司,岗位职责：1、负责服务端游戏逻辑功能开发工作；2、根据游戏的共同性进行通用游戏框架的设计与实现；3、使用公司现有的引擎实现游戏逻辑功能（如战斗系统、交易系统、物品系统、任务系统等）；4、对自己的开发内容进行有效的检查和测试，保证自己的开发内容的安全、稳定、易扩展、文档齐全；5、开发一些辅助运营管理、开发管理、测试工具等；6、定期汇报工作成果及进度；任职资格：教育背景：计算机相关专业，本科以上学历。工作经验：至少两年MMORPG 相关开发经验。技能技巧：1、熟悉C++，熟悉Python脚本语言的使用；2、对计算机网络和网络编程有较好理解；3、熟练掌握游戏开发环境、熟悉后台服务器编写；4、有良好的面向对象设计能力，熟悉常用的设计模式；5、具有良好的编码习惯，有良好的文档习惯和注释习惯。工作态度：对游戏开发有高度热情，对项目工作认真负责。有良好的团队协作意识，对游戏开发技术有浓厚的学习兴趣，有良好的学习能力及执行能力。,c++开发工程师（服务端逻辑开发）
6000-7999/月,中兴软件技术（南昌）有限公司,岗位职责：1、独立承担Web前端开发任务，按产品提供的页面设计，为BS项目提供一套或几套CSS样式表及HTML结构表2、利用HTML/CSS/JavaScript等各种Web技术进行产品的界面开发3、整体页面结构及样式层结构的设计、优化4、制作标准优化的代码，并增加交互动态功能，为开发工程师提供前端交互的技术支持5、专注于WEB前端技术开发与用户体验的持续改进6、与后台应用开发配合持续的优化前端体验、页面响应速度和浏览器兼容性等任职要求：1、1-3年以上的前端领域开发经验，能独立完成前端开发工作；2、热衷学习与自我修炼，喜欢阅读技术文档和书籍；3、精通HTML/CSS/Javascript等前端技术，能轻松写出符合W3C标准、兼容主流浏览器的代码；4、深刻理解Web标准，有丰富的关于可用性、浏览器原理及网站性能优化等方面的知识，且有成功案例；5、握至少一门非前端开发语言（如PHP/Java/Python/Ruby等），并有一定的实战经验；6、大专以上学历；7、对前后端的协作模式、产品和项目流程有深入理解，8、开源爱好者、有技术博客、有艺术类爱好优先考虑。,web前端开发工程师
5000-15000/月,广州舟翼智能科技有限公司,负责产品网络后台的需求设计，开发工作,网络网站开发
